302.734,0.001733
303.711,0.00179697
304.688,0.00186104
305.664,0.00193072
306.641,0.00200018
307.617,0.00207509
308.594,0.00214984
309.57,0.00223096
310.547,0.00231746
311.523,0.00240737
312.5,0.0025028
313.477,0.00260868
314.453,0.00269591
315.43,0.00281895
316.406,0.00293349
317.383,0.00305861
318.359,0.00319083
319.336,0.00333377
320.313,0.00348116
321.289,0.00364409
322.266,0.00381303
323.242,0.003994
324.219,0.00419892
325.195,0.00440814
326.172,0.00464001
327.148,0.00489175
328.125,0.00516667
329.102,0.00546598
330.078,0.00579531
331.055,0.00615681
332.031,0.00656035
333.008,0.00700787
333.984,0.00751263
334.961,0.0080793
335.938,0.00872798
336.914,0.00947275
337.891,0.0103362
338.867,0.011353
339.844,0.0125671
340.82,0.014036
341.797,0.0158571
342.773,0.0181661
343.75,0.0212047
344.727,0.0253681
345.703,0.0314258
346.68,0.0410241
347.656,0.0586941
348.633,0.101517
349.609,0.358663
350.586,0.240937
351.563,0.0911819
352.539,0.056596
353.516,0.0412438
354.492,0.032552
355.469,0.0269725
356.445,0.0230828
357.422,0.0202205
358.399,0.0180186
359.375,0.0162758
360.352,0.0148626
361.328,0.0136927
362.305,0.0127109
363.281,0.0118699
364.258,0.0111481
365.234,0.0105172
366.211,0.00996201
367.188,0.00947177
368.164,0.00903389
369.141,0.00864297
370.117,0.0082874
371.094,0.00796595
372.07,0.007674
373.047,0.00740436
374.024,0.0071605
375.0,0.00693321
375.977,0.00671808
376.953,0.00652961
377.93,0.00634657
378.906,0.00617774
379.883,0.00601995
380.859,0.00587275
381.836,0.0057345
382.813,0.00560495
383.789,0.00548356
384.766,0.00536595
385.742,0.00526551
386.719,0.00515713
387.695,0.00505975
388.672,0.004967
389.649,0.00487858
390.625,0.00479868
391.602,0.00471937
392.578,0.00464201
393.555,0.00457025
394.531,0.00450083
395.508,0.00443584
396.484,0.0043729
397.461,0.0043125
398.438,0.00425253
399.414,0.00420092
400.391,0.00414644
401.367,0.00409733
402.344,0.00404606
403.32,0.00400184
404.297,0.00395574
405.274,0.00391144
406.25,0.00386913
407.227,0.0038271
408.203,0.00378882
409.18,0.00375041
410.156,0.00371609
411.133,0.00368031
412.109,0.00364734
413.086,0.00361688
414.063,0.00358484
415.039,0.0035528
416.016,0.00352552
416.992,0.00349446
417.969,0.00346553
418.945,0.00343688
419.922,0.00341501
420.899,0.00339013
421.875,0.00335923
422.852,0.00333932
423.828,0.00331701
424.805,0.00329433
425.781,0.00327196
426.758,0.00325283
427.734,0.00323202
428.711,0.00321228
429.688,0.00319228
430.664,0.00317445
431.641,0.0031551
432.617,0.00313853
433.594,0.00312136
434.57,0.00310074
435.547,0.00308985
436.524,0.00307321
437.5,0.00305969
438.477,0.00303981
439.453,0.00303142
440.43,0.00301475
441.406,0.00299883
442.383,0.00299374
443.359,0.00297687
444.336,0.00296311
445.313,0.00295126
446.289,0.00294004
447.266,0.00292789
448.242,0.00291724
449.219,0.0029071
450.195,0.0028989
451.172,0.00288528
452.149,0.00287493
453.125,0.00286611
454.102,0.00285394
455.078,0.00284319
456.055,0.00283361
457.031,0.0028297
458.008,0.00281439
458.984,0.00281081
459.961,0.00280453
460.938,0.00279713
461.914,0.00279025
462.891,0.00278231
463.867,0.00277618
464.844,0.00277209
465.82,0.00276461
466.797,0.00275567
467.774,0.00275615
468.75,0.00274293
469.727,0.00274254
470.703,0.00273313
471.68,0.00273044
472.656,0.00272299
473.633,0.00272128
474.609,0.00271507
475.586,0.00271332
476.563,0.00270869
477.539,0.00270314
478.516,0.00270061
479.492,0.0026983
480.469,0.00269224
481.445,0.00268895
482.422,0.00268699
483.399,0.00268315
484.375,0.00268284
485.352,0.00267684
486.328,0.00267723
487.305,0.00267428
488.281,0.00267342
489.258,0.00267041
490.234,0.00267017
491.211,0.00266821
492.188,0.00266787
493.164,0.00266561
494.141,0.00266461
495.117,0.0026616
496.094,0.00266229
497.07,0.00266349
498.047,0.00266218
499.024,0.0026622
